_id,url,__v,area,baths,beds,cars,description,externalFeatures,generalFeatures,internalFeatures,price
5f5d1fc21e441dbaa36e5ace,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-hwe0036,0,0.0,4.0,4.0,0.0,"
Having been Awarded for Best Residential Development in Kenya in 2019 International Property Awards, Five Star Paradise consists of 182 exquisite 3, 4 and 5 bedroom villas and 66 4 bedroom townhouses all on 40 acres of Serene rolling hills of Kiambu.Five Star Paradise is located in Runda, off Kiambu Rd just past Northern By pass and close proximity to prominent shopping destinations and recreation spots such as: Two Rivers Mall, Village Market, Windsor Golf &amp; Country Club, Muthaiga Golf Club, Ridge ways mall &amp; the newly opened Wadi Degla Club.Residents will enjoy access to business hubs, hospitals, schools, CBD, industrial area, JKIA via Northern By Pass.House Schedules &amp; Prices:Paradiso - 5 br Luxury Kshs. 63,25 MillionCanaan - 4 br luxury Kshs. 52,50 MillionAzure - 4 br Premium Kshs. 42.75 MillionEden - 3 br Premium Kshs. 32.75 MillionHaven - 4 br Standard Kshs. 32.75 MillionProperty Features:- Appx 1/8 acres plot- Eden 3br premium 2604 sqft- Haven 4 br standard 2604 sqft- Azure 4 br premium 3078 sqft- Canaan 4 br premium 3487 sqft- Paradiso 5br luxury 4262sqft- Zen 4 br semi detached 2100sqft- Fitted kitchen with Bosch built-in appliances- Porclain tiles and marble look tiles- Duravit sanitary ware and Hansgrohe mixers- Concealed cisterns- Frameless glass shower cubicles- Entrance passage- Close-plan kitchen for premium villas- Open plan kitchen for luxury villas- Fire place in the main lounge- Family/TV room in all premium and luxury villas- Dining room &amp; spacious lounge- All bedroom ensuite- Walk in wardrobe &amp; corner bathtub in the master bedroom in the luxury villas- Self contained DSQ- Large windows &amp; sliding doors for natural light- 2 to 3 parking baysOther Property Features• Ample Visitor's Parking• Borehole• Children's Playgrounds• Clubhouse• Convenience Store• Electric Fence• Generator For Common Areas• Gym/Health Club• Heated Swimming Pool• Perimeter Wall With Razor Wire• Police Post• Tennis Court
",[],[],[],27950000.0
5f5d1fc31e441dbaa36e5b81,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-road-runda-wst0056,0,2023.0,5.0,5.0,0.0,"
This property is located in the heart of Runda in an exclusive area. It is a premier development of contemporary, Modern and luxury homes, designed to perfection with an appreciation of the natural environment.This is an innovative new development which surpasses the expectations of conventional gated compounds. Through progressive architecture, intuitive design and meticulous construction the development has succeeded in re-defining luxury living in a sublime location. Each home boasts ample living space, with a built-up area of approximately 500m², and is set on 0.5 acres of mature garden. The ground floor offers a causal and sophisticated aesthetic with open plan entertainment areas and large windows. A bright lounge with a modern fireplace weaves into a formal dining room, which in turn flows into a stylish family kitchen. The dining area also features a Jetmaster wood fireplace. The kitchen is fully fitted with an inbuilt oven and extras. This floor also boasts Guest cloakroom, TV room and an Ensuite guest bedroom. Additionally, the walkway and the living room open onto a courtyard and garden The first floor features4 spacious ensuite bedrooms and an expansive ensuite master bedroom with a walk-in closet. The First Floor features a Large balcony opening up from the Family/tv room. Amenities include staff quarters for 2, CCTV security, electronic chip &amp; pin access, parking , a generator, borehole and solar water heating.Contact us for a Smart Move to your wonderful HomeWestside Real Estate
",[],[],[],180000000.0
5f5d1fc41e441dbaa36e5c24,https://www.buyrentkenya.com/listings/8-bed-house-for-sale-mimosa-runda-wst0041,0,2023.0,9.0,8.0,0.0,"
A beautiful New and Modern Eight Bedroom Family House For Sale in RundaThis property is Located in a quiet neighborhood and benefits from privacy as well as close proximity to Shopping Malls, International Schools, Hospitals and other Social establishmentsThis is a spacious and bright standalone house set within 0.5 acres. Accommodation is spread over 1 floor and the ground floor comprises of a living room with a sunken space, dinning area and a Spacious Kitchen with a Pantry. In addition, this floor also features a dining room, a family room overlooking the garden, three ensuite bedrooms and a visitor's/ guest cloakroom. There’s also a Laundry area on the ground floor attached to the house and with en exit to the Garden at the back.The first floor comprises 5 ensuite bedrooms. The Master is very Spacious fitted with Large Wardrobes, Jaccuzi, and Large space overlooking the Garden and swimming pool. It also has a Large family/ tv room which can easily be converted into a gym. The roof has a transparent glass which gives the house more natural lighting. First floor also has a Sauna which is spacious and modern. Amenities include an electric fence, Two Bedroom Spacious staff quarters, solar water heating system, Cabro Paved driveways, Guard House, CCTV, Swimming Pool, Well-Manicured gardens and an impressive drive way from the main gate, Power back up Generator, Sauna, Modern finishes and much more.About the Location:The property is situated on Mimosa road. A number of facilities are within easy reach, to include the Village market, Two Rivers Mall, Muthaiga Golf club, International Schools. Reach us today for a wonderful Home ExperienceWestside Real Estate The Smart Move
",[],[],[],200000000.0
5f5d1fc51e441dbaa36e5ca0,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-cpi0248,0,0.0,5.0,5.0,0.0,"
Set in a secure and upmarket suburb of Runda is this tastefully renovated 5 bedroom house which sits on half an acre of well-maintained gardens with mature trees along Ruaka Drive.Lower Level:There’s a beautiful foyer from the main door leading straight into a spacious living room with a center point fireplace. Large windows overlook the entertainment area and the garden outside. The room comes with custom made high quality curtains. The ceilings are gypsum. This room encompasses the formal dining room that has a door connecting it to the kitchen.Also features a tv/family room at the corner most of the house. Fitted with custom made curtains, this room has large glass doors leading out to the entertainment area.To the left is the guest cloakroom artistically finished with recently renovated modern fittings.Next is an ensuite guest bedroom with a window bench couch. This room comes with a bed and custom made curtains.To the right from the main hallway is the fully fitted kitchen with a breakfast nook, granite counter tops and thoughtfully placed lighting. The door from the breakfast nook leads to the entertainment area and further out to the back garden.There’s an outside kitchen fully fitted as well that leads to the utility area and the two pantries are fitted with wide shelves.Upper Level:The mahogany staircase leads up to an open space initially as a family/TV area. Right now it’s fitted with wardrobes for extra storage space.There are 4 ensuite bedrooms upstairs.One is a study cum guest room.There s a foldable bed that leaves enough room to be used as a study.One of the rooms was recently being used as a prayer room. It is a similar size to the other bedrooms complete with ample wardrobe space.The third bedroom features wooden floors similar to the rest of the house. It is ensuite with a window bench couch, gypsum ceiling and custom made curtains.The master features a walk-in closet. Beautiful lights hang from the gypsum ceilings. The bathrooms are newly renovated with rain showers and a tub.Entertainment AreaAt the back of the house, from a door leading off the living room,is a large area allocated for entertainment. There’s rope lighting, drop down rope chandeliers from Dubai. A projector screen with drop-down projector and surround sound system. A jacuzzi sits on the garden.Other Features:*Generator 30kv and stabilizer*Electric fence, razor wire.*3 Detached DSQ recently extended to include a day room for drivers.*Underground water tanks 10,000 ltrs, 4,000 ltrs on the roof.*Decorative lighting on the perimeter wall from the outside.*House is 6 years old, renovations are 1.5 years old.*Air conditioning
",[],[],[],150000000.0
5f5d1fc61e441dbaa36e5d7f,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-bsa0166,0,0.0,6.0,5.0,0.0,"
This is more than home! A spectacular modern and built to the highest standards, in the most coveted part of Runda Elite and posh Estate. Priding with high end and quality finishing. Well designed and spacious rooms, all en suit bedrooms with very modern bathrooms. Wonderfully and well thought spacious, ample cupboards in the kitchen, well naturally lit. Welcoming sitting area and separate dinning area. Laundry and drying zone. Double DSQ, ample cabro paved parking lot, Perimeter wall. The house is built on a 0.6 acre level plot, with well manicured gardens. Great neighborhood and proximate to major shopping malls and schools. Quiet and serene location. This is a place to call home!General FeaturesBackup GeneratorCCTVFibre InternetPets AllowedScenic ViewWheel Chair FriendlyExternal FeaturesBalconyBore HoleElectric FenceFenceGardenInternal FeaturesAlarmBuilt in CupboardsEnsuiteKitchenWalk In Closet
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Fibre Internet ', ' Pets Allowed ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",150000000.0
5f5d1fc71e441dbaa36e5e14,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-meadows-estate-runda-sim0395,0,2024.0,5.0,4.0,2.0,"
4 bedroom 3 en-suite double-storey standalone house sitting on 1/2 acre plotAccommodationEntrance hallModern kitchen with a pantrySeparate dining areaBright spacious living room with a fireplace and a veranda that opens to the gardenGuest bedroom with in-built wardrobesVisitor cloakroomStudy roomLevel 1Family/Tv areaMaster bedroom with large in-built walk-in closet, en-suite bathroom and a balcony overlooking the gardenThird and fourth bedrooms with in-built wardrobes and en-suite bathroomsOthers includeStaff accommodation for 2 with facilitiesOpen garage for 2Laundry roomParkingSolar water heaterMature gardenLOCATION INFORMATIONThe house is located in a good neighbourhood of Runda MeadowsEDUCATIONAL INSTITUTIONSThere several schools around the areaSHOPPING CENTRES &amp; AMENITIESVillage Market and Two Rivers are close to this house
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Fibre Internet ', ' Pets Allowed ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",85000000.0
5f5d1fc81e441dbaa36e5ea8,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-gfc0293,0,0.0,5.0,5.0,0.0,"
Tucked in the posh and elite RUNDA MIMOSA in the larger leafy Runda suburb and in close proximity to UN Office, Village market, Two river malls and close to top notch schools like braeburn and German schools stands this elegant villa endowed with the following characteristics:-1.	Elegantly and finely done complete with meticulous finishes throughout the house.2.	Hardwood mahogany flooring.3.	Modern ceramic tiles in wet areas. 4.	Well-lit throughout the house.5.	Stylish and desirable American type kitchen.6.	Spacious living area also incorporating dining.7.	Large family room in the upstairs with fireplace and attached terrace overlooking the garden.8.	All bedrooms ensuite with shower cubicle and bath tab.9.	King size master bedroom with shower cubicle and Jacuzzi.10.	Awesome bathroom finishes.11.	Metal grill safe haven that encloses upstairs.12.	Stone wall enhanced with electric fence.13.	UN Security Compliant.14.	On a half Acre mature garden.15.	Clean title issue free.Shared Ammenities include:-1.	Swimming Pool.2.	Club House.3.	Gym.4.	Children’s playground.5.	ETCReady For Immediate Occupation.
","[' Fence ', ' Garden ']",[' Scenic View '],"[' Built in Cupboards ', ' Ensuite ', ' Kitchen ']",150000000.0
5f5d1fc91e441dbaa36e5f2f,https://www.buyrentkenya.com/listings/8-bed-house-for-sale-runda-ptp0040,0,0.0,8.0,8.0,2.0,"
Selling this magnificent 8 bedroom ambassadorial with all bedrooms Ensuits, sitting on half an acre, 7bedms with bath tab plus servant quarter, swimming pool, garage for 2cars,Automatic Generator, sauna, garden and enough packing Space.
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Fibre Internet ', ' Pets Allowed ', ' Scenic View ', ' Water Included ', ' Wheel Chair Friendly ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",160000000.0
5f5d1fca1e441dbaa36e5fb1,https://www.buyrentkenya.com/listings/6-bed-townhouse-for-sale-runda-aop0084,0,0.0,7.0,6.0,0.0,"
This magnificent 6 bedroom all ensuite townhouse with a swimming pool has come available.It's located in the serene area of Runda few metres away from the UN.This beautiful and extremely spacious house sits on 0.75 acresFeaturesFitted swimming poolSpacious living room cum dinning room with fitted cabinetsAll bedrooms are ensuiteVisitor's CloakroomLaundry areaDsq Well manicured gardenStore
","[' Balcony ', ' Bore Hole ', ' Garden ']",[' Pets Allowed '],"[' Built in Cupboards ', ' Ensuite ', ' Kitchen ']",140000000.0
5f5d1fcb1e441dbaa36e602b,https://www.buyrentkenya.com/listings/4-bed-serviced-townhouse-for-sale-runda-que0020,0,0.0,4.0,4.0,0.0,"
Selling a 4 Bedroom Mansion at Runda Estate.Features Includes:--All Bedrooms are Ensuite.-DSQ that is Ensuite.-New Units, Spacious and Modern Finishing.-Unique Design on a Shared Compound of 4 Units.-Well lit Rooms Naturally with Big Windows.Asking Price is Kshs. 69 Million Negotiable.Talk to us Today for More Information and Viewing Appointments.
",[],[],[],69000000.0
5f5d1fcc1e441dbaa36e60b6,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-wrl1222,0,1214.0,4.0,4.0,0.0,"
Wealthlink presents a very executive charming, townhouse in Runda, Mumwe. In a gated community of 4 houses in a compound, with a large mature garden, ample parking and 24hours securityKey features.-Spacious lounge cum dinning opening to the garden-Modern spacious kitchen and pantry-Visitors washroom-En suite guest bedroom-Upstairs-Family room-Spacious master bedroom with modern bathroom2 bedrooms en suite with modern bathrooms-All with sufficient closets-Sq for one-Large mature garden-Very new and modern-Meet UN, Embassies and diplomats security standardsContact us for more information and viewing arrangement
",[],[],[],65000000.0
5f5d1fcd1e441dbaa36e6144,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-bsa0163,0,929.0,6.0,5.0,0.0,"
In the heart of this coveted Runda Estate is this precious and lustrous double storey house 5 bedroom all en suite with a staff quarters for two.located in Runda in a serene environs ,secure and good neighborhood.it offers a new concept of home living within the area.it is blend of modern characterized by the latest design and finishes.Salient features;-sunken lounge with a fire place-separate dining room-wooden flooring except the wet areas that contains ceramic tiles-large windows to maximize natural light and air circulation-modern kitchen with fitted cooker, oven, micro-wave, high quality cabinets , pantry and open to the dhobi area.-high quality inbuilt wardrobe, cubicle shower, bath tub and balcony-master bedroom has jacuzzi, shower and walk in closet-family room is upstairs with a balcony.- mature garden well manicured on a 0.6 of an acre-CCTV cameras all round-perimeter wall round with an electric fence-internet connected, alarm system installed and UN approved zone and close to two Embassies.Close to high end schools like International school of Kenya, School of Nations, Peponi , Germany school and peponi school.Proximity shopping malls like Village market, Sarit centre, New Muthaiga and Two Rivers
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Fibre Internet ', ' Pets Allowed ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",150000000.0
5f5d1fce1e441dbaa36e61dd,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-jre0149,0,0.0,0.0,5.0,0.0,"
These exquisite homes in gated community standing on 0.5acres each feature: -Lounge area with fireplace -dining area -well fitted kitchen with pantry -breakfast area -Laundry area -well lit rooms -cloak room -all bedrooms with shower cubicle -master bedroom ensuite with bathtub.Has walk in closet -Family/tv area with balcony -study room -servants quarters -ample parking -ample garden -solar powered water heater -intercom -two water tanks per house(5,000litres and 3000litres) -club house with swimming pool,gym,sauna,Jacuzzi -cctv -24hr security -U.N. approvedSALE4bd~Ksh 100m5bd~Ksh 90m
",[],[],[],90000000.0
5f5d1fcf1e441dbaa36e6275,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-asl0793,0,0.0,4.0,4.0,0.0,"
We have a 4 bedroom villa with external servants quarter on a special cash offer for sale at Runda Paradise Estate off Kiambu road on the road to Paradise Lost.Runda Paradise Estate is next to Wadidegla Club and 2 minutes from Brookhouse School.
",[],[],[],22000000.0
5f5d1fd01e441dbaa36e6309,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-lif0116,0,2023.0,4.0,4.0,0.0,"
Awesome!These is a unique designed with character double storey house the vicinity of runda area.It offers 4 No. bedrooms all ensuite,very well lite with big glass windows.The entrance welcomes you to the lounge with big glass windows extending to the dining area turning to a heart of home.Generous kitchen comes with granite topping,ample cabinetry,pantry,tiled floor to make cooking activities easier.Guest ensuite bedroom makes is very convenient for guests with ample wardrobes and cubicle shower.Wooden ventilated staircase ushers you to the bedrooms with ample wardrobes,cubicle shower,dressing mirror and sink basinThe master ensuite bedroom offers maximum comfort with a jacuzzi,ample walk in closets,cubicle shower,sink basin and dressing mirror.A well manicured lawn with flower beds offers ultimate privacy and security turning to a santuary of birds2 domestic servant quarters with utility makes it convenient for domestic workersIts well secured with all round perimeter wall and electric fencingAmple cabro paved parking with a carportSufficient under and over head water tanks for storage.Its easily accessible to school e.g potter house,German and French school.malls like Village Market,Two Rivers mall and Riviera mall.Its a walking distance to UN, US Embassy,Angolan and Canadian Embassy hence comes with all basic and social -economic amenities.This is a real home where security, ambiance and greenery is the address and key to living.SERIOUS OFFERS INVITED!!
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Fibre Internet ', ' Pets Allowed ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",75000000.0
5f5d1fd11e441dbaa36e63c4,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-rpl0223,0,0.0,5.0,4.0,0.0,"
This development of townhouses is located in a prime area of Kiambu County, adjacent to the affluent Runda Estate. It is well served by the Northern Bypass and Kiambu Road for easy access to key locations.The house is close to a variety of schools, hotels, shopping malls, hospitals, and other crucial services including Sabis and Potterhouse schools, Ciata Mall and Two Rivers, Kigwa Conference Hotel and Windsor Golf &amp; Country Club, etc.Main FeaturesEach unit is built on approximately 1/8 of an acre4 en-suite bedroomsSpacious loungeSpacious diningDSQFamily roomRooftop terraceAmple garden at the back for relaxation and playPatrol securityEach unit has a planted hedge around it for privacyIndividual solar water heating systemsSale price: Kshs. 37MMonthly Rent: Kshs. show me 
",[],[],[],37000000.0
5f5d1fd21e441dbaa36e646a,https://www.buyrentkenya.com/listings/6-bed-house-for-sale-runda-wrl1046,0,2000.0,6.0,6.0,0.0,"
Wealthlink presents a grand top-notch newly-built 8 bedroom ambassadorial house in the heart of Runda.The first level has a spacious living room, a lounge with a dining area, modern fitted kitchen with a spacious pantry, 3 private ensuite bedrooms on one side and an ensuite guest room on the other side and a large modern laundry room.The second level has a gym, sauna, spacious walk-way hall, an office, a library, 4 bedrooms all ensuite with luxurious modern bathrooms and balconies including the spacious master ensuite with walk-in closets, a jacuzzi, shower cubicle and a balcony.Outdoors has a beautiful entrance foyer, a swimming pool, a carport, ample parking space for more cars, perimeter wall with electric fence, back-up generator, sufficient water and back up storage, well-manicured mature garden, solar-powered system and a roof-top terrace very airy and fresh giving a scenic view of Nairobi environs.Meets the UN and embassies security standards and close to all social institutions like schools and shopping malls.Contact us for more information and viewing arrangements.
",[],[],[],160000000.0
5f5d1fda1e441dbaa36e6aa4,https://www.buyrentkenya.com/listings/6-bed-townhouse-for-sale-eliud-mathu-runda-fvp0212,0,929.0,0.0,6.0,0.0,"
A BRAND NEW CONTEMPORARY 6 BEDROOM, ALL ENSUITE MANSION FOR SALE- RUNDA ESTATE.An essence of luxury and comfort, this magnificent and elegant mansion sitting on a half(1/2) acre land has an architectural design and top of the art finishes that depicts finesse and fine taste with emphasis to inherent lighting and ventilation from the scenic environment and the surrounding ambience, giving the entire house an overall snugly atmosphere.The mansion is within a close proximity to: Malls/Shopping centers, the U.N.COMPLEX/ several embassies, both local and international schools, Entertainment spots/ Recreational facilities, Hospitals/medical centers.Features include:?? Spacious living room with a dining area and a TV room next to it.?? A large family room.??An artic that can be used as an office/Gym.??A massive ultra-modern fitted kitchen.?? Capacious bedrooms with 4 upstairs and 2 downstairs; walk-in closet in the master bedroom.??Bathtubs in all bedrooms.?? A swimming pool with outside changing rooms?? A sauna.?? DSQ.??Solar panel for water heating.??Backup generator.??Perimeter wall with electric fence.PRICE: Ksh 210M.
",[],[],[],210000000.0
5f5d1fdb1e441dbaa36e6b24,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-ecl0088,0,0.0,5.0,5.0,0.0,"
5 bedroom townhouse is located Runda. It has 5 bedroom all ensuite. Build up area is 7000 sq.ft approx.It offers you amenities like spacious lounge, dining, fitted kitchen, generator, solar, water tanks, DSQ, entertainment area, gazebo, fencing. And 20 car park.The house has beautiful views and is also in a secure area.
",[],[],[],115000000.0
5f5d1fdc1e441dbaa36e6bc4,https://www.buyrentkenya.com/listings/5-bed-bungalow-for-sale-pan-africa-rd-runda-pms0153,0,0.0,5.0,5.0,0.0,"
Runda panafric.five bedroom all ensuite master with jacuzzi. Walking closet balcony.Spacious kitchen with pantry.family room, office room,tv room. Incomplete swimming pool and gazebo. Dsq for 2, laundry area. 130 Million the following property is not fully completed but ready for occupation for viewing book appointment on show me
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Scenic View ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",130000000.0
5f5d1fdd1e441dbaa36e6c51,https://www.buyrentkenya.com/listings/6-bed-bungalow-for-sale-mimosa-runda-pms0160,0,0.0,6.0,6.0,0.0,"
RUNDA AMBASSADORIAL HOUSE ON SALESelling an Ambassadorial house at runda estate in the most serene and secured Neighbourhood its built on 0.5 acre plot with a well manicured garden Features includes -Six bedrooms all en suite six bedrooms with bathtub -two living rooms /dinning area with gypsum - fully fitted kitchen with cooker /oven /microwave and fridge - family room /tv room -fully functional sauna -heated swimming pool -perimeter wall, electric fence -water heating system-dsq-two bedroom guest house-garage for seven cars-extensive rooftop with a great view of rundaviewing call us now on show me
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",100000000.0
5f5d1fde1e441dbaa36e6ced,https://www.buyrentkenya.com/listings/6-bed-serviced-house-for-sale-runda-rvh0039,0,2024.0,6.0,6.0,0.0,"
Selling a 6 Bedroom Mansion at Runda Estate. It's a Brand New House with State of the Art Finishes.Built on 1/2 Acre Land.PROPERTY PROFILE-All Bedrooms are Ensuite with a Bathtub.- Spacious Lounge, Dining, TV Room.- Massive Fitted Kitchen.-Sauna and Changing Rooms.- Swimming Pool.-Family Room.- Artic Room that can be used as an Office/ Gym.- DSQ.- Perimeter Wall and Electric Fence.-Asking price show me
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Lift Elevator ', ' Pets Allowed ', ' Scenic View ', ' Water Included ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",210000000.0
5f5d1fdf1e441dbaa36e6d8c,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-evergreen-runda-rhk0086,0,0.0,5.0,5.0,0.0,"
These is five bedroom townhouse for sale in a gated estate in Runda Evergreen. Its a beautiful unfurnished five bedroom family house ,all ensuite with a 2bdrm servant quarters, carport for two cars,has a separate dining area, living room,big modern kitchen, fireplace, big balcony overlooking the garden, it's in an estate of few units. In Runda along garden drive.@110MAvailable immediately call show me
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Scenic View ', ' Sea View ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",110000000.0
5f5d1fe01e441dbaa36e6e19,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-mumwe-drive-runda-pms0123,0,2024.0,4.0,4.0,0.0,"
House for sale runda estate selling a very unique four bedrooms mansion at the heart of runda estate sitting on 0.5 acre features includes all bedrooms are en suite sitting rooms with a unique fire place pagora family room /tv room fully fitted kitchen with a cooker fridge microwave and dish washer two underground tanks each 24000 liters mature garden heated swimming poolperimeter wall, electric fence cctvs cameras alarm sysyem and intercom gym plus steam room water heating system automatic backup generator dsq for two gate hose water fountain at the entrance asking price is ksh 150 Million
","[' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",150000000.0
5f5d1fe11e441dbaa36e6eba,https://www.buyrentkenya.com/listings/6-bed-townhouse-for-sale-eulid-mathew-runda-pms0124,0,0.0,6.0,6.0,0.0,"
RUNDA HOUSE FOR SALESelling a six bedroom ambassador house at runda estate it's brand new house with state of art finishes built on 1/2 acre land features includes All bedrooms en suite with a bathtub spacious lounge dinning,tv room Massive fitted kitchen Sauna and changing room Swimming poolFamily room DsqPerimeter wall and electric fence Asking price is 220Million
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",220000000.0
5f5d1fe21e441dbaa36e6f67,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-baobab-street-runda-pms0072,0,2024.0,4.0,4.0,0.0,"
Runda evergreen baobab street4 bedroom townhouse all ensuite with family room, office room, garage,well manicured garden, power inverters, perimeter wall with electric fence.120m.
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Lift Elevator ', ' Pets Allowed ', ' Scenic View ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",120000000.0
5f5d1fe31e441dbaa36e6ff7,https://www.buyrentkenya.com/listings/6-bed-townhouse-for-sale-eliud-mathew-runda-rhk0063,0,2024.0,6.0,6.0,0.0,"
RUNDA HOUSE FOR SALESelling a six bedroom ambassador house at runda estate it's brand new house with state of art finishes built on 1/2 acre land features includes All bedrooms en suite with a bathtub spacious lounge dinning,tv room Massive fitted kitchen Sauna and changing room Swimming poolFamily room DsqPerimeter wall and electric fence Asking price is 220Million
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Golf Course ', ' Pets Allowed ', ' Scenic View ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",220000000.0
5f5d1fe41e441dbaa36e707a,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-mumwe-rd-runda-rhk0064,0,0.0,4.0,4.0,0.0,"
House for sale runda estate selling a very unique four bedroom mansion at the heart of runda estate sitting on 1/2 acre  features includes:all bedroom are en suite sitting room with a unique fireplace pagorafamily room/ TV room fully fitted kitchen with cooker,fridge,microwave and dish washer two underground tanks each 24000 liters mature garden heated swimming poolperimeter wall electric fence cctvs cameras alarm system and intercom gym plus steam and intercom gym plus steam roomwater heating system automatic backup generator dsq for two gate house water fountain at the entrance asking price is ksh 150 Milllion
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Water Included ', ' Wheel Chair Friendly ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",150000000.0
